label	text_a
2	It's  good  to  see  someone  actively  trying  to  make  a  difference  and  reach  out  to  people  who  otherwise  might  never  realize  that  there  is  more  than  one  side  to  any  belief  .
2	I  'll  see  if  I  can  find  it  and  I  'll  post  it  .
2	Edit:  alright  ,  I  did  it  ...
2	But  the  worst  thing  is  the  americans  and  the  britons  wants  yet  to  make  see  Basayev  like  a  freedom  hero  !!
2	http://www.spamlaws.com/state/summary.html  the  site  lists  all  50  states  I  believe  .
2	Just  saying  .
2	This  works  at  Funeral  Homes  ,  too  ,  provided  there  is  a  funeral  going  on  .
2	Thank  You  for  Proving  What  I  said
2	The  guy  giving  the  beating  could  very  possibly  be  a  Hispanic  ,  I  would  have  to  see  a  much  clearer  video  before  I  'd  give  him  the  honor  of  calling  him  White  .
2	Beautiful  ship  !
2	The  problem  arises  is  that  the  same  Whites  who  will  march  for  Black  Pride  will  call  a  White  March  racist  .
2	When  I  have  the  money  ,  I  wants  it
1	YouTube  -  Broadcast  Yourself  .
2	the  father  said  on  the  news  this  morning  the  church  has  already  told  him  they  would  appel  the  verdict  and  if  they  lost  again  they  would  just  file  bankruptcy  and  he  wouldnt  see  a  dime  !
2	hey  i  live  right  outside  orlando  pm  me  for  my  phone  number  not  alot  of  skins  like  it  was  in  the  80  's  but  i  would  be  glad  to  meet  others
2	A  very  eurocentric  ,  pro-western/european  civ  documentary  https  :  //www.stormfront.org/forum/t994651  /  DOWN  WITH  EUROPHOBIA
0	We're  letting  these  creatures  flow  openly  through  our  air  and  sea  ports  and  not  performing  so  much  as  a  background  test  on  them  .
2	Help  me  understand  ,  open  carry  means  that  you  can  walk  in  the  street  with  a  shot  gun  in  your  hand  ,  is  that  right  ?
2	Thank  you  .
2	1/2  messican  ,  1/2  White  babies  can  often  pass  for  White  until  they  turn  six  or  seven  when  the  golden  brown  coating  covers  all  .
2	This  looks  like  a  nice  little  town  (  on  paper  )  .
2	The  boy  was  so  traumatized  he  did  n't  want  to  go  back  to  school  .
2	It  is  good  that  anti-White  ,  is  working  its  way  out  into  the  mainstream  though  .
0	Just  as  soon  as  they  repay  for  the  generations  of  welfare  their  majestic  peoples  have  consumed  .
0	I  'm  beginning  to  wonder  with  all  your  posts  defending  the  greatest  race-traitor  and  puppet-of-Jewry  that  Great  Britain  has  ever  produced  .
2	Here  is  the  link  to  our  Youth  Corps  page  ,  just  click  on  the  words  !
2	It  's  not  a  good  video  .
0	Maybe  they  will  be  resettled  deliberately  as  refugees  or  maybe  they  will  come  for  the  women  like  the  chinese  men  are  doing  .
2	I  would  like  to  hear  this  .
2	Says  the  guy  who  made  a  thread  attacking  Fading  Light  and  defending  half  breeds  If  you  got  a  crush  on  Miss  Aussie  do  n't  be  so  shy  lol
2	Looking  for  seriour-or-less-than-less  friends  of  like-minded  people  .
2	I  think  they  have  .
2	Here's  a  site  that  compiles  news  articles  of  white  crime  and  degeneracy  .
2	A  powerful  gang  member  who  may  not  rape  ,  may  sell  a  new  prisoner  to  someone  that  does  .
2	Negro  rainforest  ``  music  ''.
2	Sabotaging  the  system  is  a  good  idea  .
2	Nothing  is  changing  for  the  better  .
2	I  guess  it  's  a  good  thing  we  did  n't  let  any  walk  on  the  moon  ,  heaven  knows  what  would  have  happenned  to  it  .
2	Great  to  see  you  back  Irish  Rose  .
2	Seems  like  a  great  idea  to  promote  our  cause  .
0	It  is  important  for  people  to  realize  that  gays  want  gay  marriage  .....  not  because  they  desire  some  sort  of  government  paperwork  ,  but  because  they  are  seeking  the  right  to  adopt  defenseless  children  .
0	As  the  saying  goes  ,  you  can  take  the  ape  out  of  the  jungle  ,  but  you  ca  n't  take  the  jungle  out  of  the  ape  .
0	They're  cowards  and  simpletons  who  are  utterly  incapable  of  generating  a  reasoned  argument  free  of  sententiously  repeated  stock  phrases  and  scare-words  like  ``  racist  .  ''
2	Well  someone  needs  to  set  one  up  ASAP  .
2	May  I  share  with  the  good  people  on  this  board  a  delightful  and  enriching  video  I  found  on  YouTube  of  the  town  in  which  I  grew  up  .
2	YouTube  -  Black  mugger  sentenced  to  75  years  in  prison  for  hate  crimes  against  elderly  women  YouTube  -  Cop  's  mace  vs  black  guy  's  kung  fu  YouTube  -  African  American  man  sprays  semen  on  white  woman  in  supermarket  YouTube  -  White  guy  beaten  nearly  to  death  by  Blacks  for  dating  a  Black  woman  ,  no  hate  crime  there  YouTube  -  Broadcast  Yourself  .
2	Are  ira  fighting  for  WHITE  Irish  exclusively  and  a  WHITE  future  for  Ireland  or  is  it  all  the  same  to  them  ?
2	I  agree  with  your  post  except  if  its  a  white  they  will  say  so  .
2	Know  ``  mera  ''  !
2	These  are  the  kind  of  stories  that  most  of  the  time  come  out  of  India  and  Pakistan  .
2	If  you  wanna  go  into  specifics  ,  one  name  is  Anglo-Norman  while  the  other  is  Anglo-Irish  .
2	Do  liberal  and  feminist  parents  actually  choose  colleges  for  their  children  based  on  them  ?
2	Cut  out  the  chip  and  soda  ,  candy  and  sweet  drinks  Spend  2hr  s  3days  a  week  in  gym  .
2	In  Britain  ..
2	I've  been  following  the  events  in  Ukraine  and  have  noticed  some  troops  using  the  SKS  .
2	all  i  can  say  is  thank  goodness  i  was  n't  educated  in  this  country.  i  fear  for  our  children  i  really  do  !
2	well  hey  as  a  skinhead  of  the  holy  war  myself  you  have  no  need  to  start  a  gruop  just  join  up  with  the  out  law  church  of  the  creator.  :  attack
2	YouTube  -  Blacks  Attack  White  Police  Officers  and  Citizens  at  Iowa  State  Fairgrounds  YouTube  -  Black  Man  gouges  out  DJ  's  eyes  after  attack  .
2	With  the  help  of  God  we  will  be  congratulating  an  Irish  WN  Party  on  their  election  success  in  the  not  so  distant  future  .
2	Don't  know  if  any  of  this  is  obsolete  but  it  's  a  start  ...
2	It's  good  to  see  an  educational  institution  that  maintains  its  values  and  refuses  to  bow  down  in  the  name  of  ``  progress  .  ''
2	Breaks  my  heart  and  boils  my  blood  .
2	No  further  words  are  needed  .
2	There  must  be  much  less  whites  and  much  more  blacks  and  Jews  than  what  the  statistics  tell  us  .
2	Now  that  the  little  troll  is  no  longer  going  to  nip  at  my  pant  's  leg  ,  lets  now  look  at  the  platform  :
2	I  do  n't  know  who  is  the  owner  .
2	It's  best  to  ignore  individuals  like  that  .
0	Or  try  yelling  *  *  *  *  the  nigs  ya  'll  get  suspended  ,  jumped  and  hopefully  some  new  wn  friends  or  ya  'll  die  trying.  lol  Rohawa  its  a  battle  cry  .
2	Google  translate  :  Google  Translate
2	Green  Eyes  are  beautiful  My  grandfather  has  Green  eyes  ,  (  grandmother  had  brown  )  My  parents  got  Brown  eyes  So  I  also  have  brown  .
2	Yeah,  hay  rides  are  popular  here  .
2	Dresden  got  to  see  as  well  and  it  was  a  wonderful  thing  for  her  to  see  .
2	'Civilization  '  is  a  very  contemporary  ,  yet  PC-free  history  of  Western  Europe  .
2	Exactly  man  ,  that  is  so  right  .
2	No,  it`s  untrue  .
2	http://www.eminencemo.com
2	These  are  the  essentials  if  you  would  to  add  more  thats  up  to  you  .
2	On  a  scale  of  cute  babies  I  'd  say  this  little  man  scores  a  10  all  the  way  around  .
2	The  site  was  down  for  2  days  but  is  now  online  again  .
2	I  became  a  revisionist  after  going  to  Auschwitz  1  and  2  .
2	Why  do  they  even  have  those  diversity  statistics  ?
2	On  Set  of  Nickelodeon  's  ``  The  Haunted  Hathaways  ''  -  YouTube  3  white  women  no  father  living  in  a  house  with  three  negro  males  .
2	I  totally  agree  with  you  .
2	They  have  all  put  their  careers  first  .
2	Had  a  run  in  with  a  JAP  tonight  .
2	I  think  its  a  bad  thing  to  do  and  possibly  harmful  to  the  baby  but  I  do  n't  think  anyone  besides  the  mother  and  the  father  of  the  baby  should  have  a  say  so  in  if  she  quits  or  not  .
2	Variety  is  always  better  than  putting  all  your  eggs  in  one  basket  .
2	Is  it  also  true  Swedish/Norwegian/Danish  people  speak  a  different  language  but  can  understand  each  other  ?  26155
2	It  's  the  ideal  way  to  raise  boys  into  men  .
2	TF  .
2	I  wo  n't  own  one  ,  but  they  're  so  entrancing  .
2	Get  out  there  and  lead  by  example  .
2	First  kiss  was  behind  the  church  door  in  third  grade  .
2	Maybe  this  was  mentioned  in  an  earlier  post  but  what  about  ``  online  ''  home  schooling  ?
2	Unfortunately  I  'm  over  by  Houston.Funny.I  was  born  in  Bastrop  ,  La.
2	I've  been  through  Utah  once  .
2	Are  there  are  a  lot  of  white  pride  kids  at  your  school  ??
2	I  do  n't  think  she  is  mongoloid  ,  but  it  's  big  question  if  she  's  White  ...
2	Both  of  them  died  at  the  scene  ,  authorities  said  .  ``  http://www.suntimes.com/news/24-7/15  ...  041809.article  By  their  names  obvisously  white  .
2	i'd  love  to  learn  wrestling  man  .
2	I  was  really  excited  to  come  across  this  site  full  of  like  minded  people  !
2	I  laugh  out  loud  every  time  I  see  it  !
2	Even  all  or  mostly  white  public  schools  will  still  feed  poison  agenda  .
2	Just  curious  .
2	Nationalists  Attend  Rally  For  Life  2013  -  YouTube
2	You  can  have  a  high  I.Q.  and  still  have  friends  ,  i  mean  i  ai  n't  a  doctor  or  anything  but  i  've  still  got  a  decent  i.q  and  i  have  like  half  my  year  as  friends  (  except  all  foreigners  )
2	Lonewolfing  mostly  .
2	Calmady  Children  .
2	Male  or  female  .
2	There  have  been  more  people  coming  on  this  board  that  live  in  the  central  Wisconsin  area  since  I  have  started  coming  on  here  .
2	Same  here  I  've  already  told  my  kids  for  a  couple  of  years  now  that  should  someone  start  it  they  need  to  finish  it  ....
2	Or  for  that  matter  thinks  he  is  a  tree  ?
2	You  are  going  to  have  to  make  this  decision  on  your  own  .
0	Three  more  posters  ready  -  these  are  definitely  anti-race-mixing  !
2	It  's  why  they  do  n't  take  real  ones  seriously  .
2	No  one  was  eating  cow  dung  when  the  Whites  ran  it  and  it  was  called  Rhodesia  .
2	Good.
2	Just  got  turned  on  to  a  website  from  a  friend  of  mine  .
2	This  is  something  we  need  to  point  out  .
2	http://www.thepost.ie/post/pages/p/s...726-qqqx=1.asp
0	Because  they  a  vile  plague  on  all  of  mankind  that  no  one  really  likes  .
2	I  have  not  been  on  much  for  a  couple  days  ,  busy  at  home  .
2	Woman  pulls  pistol  on  loud  mouth  girl  -  YouTube
2	If  in  doubt  ,  ask  the  clerk  .
2	The  child  s  mother  has  been  arrested  [  no  need  to  post  that  ugly  face  !  ]  http://jacksonville.com/news/crime/2010-10-13/story/law-disorder-missing-toddler-found-gym-bag
2	Charles  Burton  Barber  .
2	The  OP  has  gone  to  sunnier  climes  for  a  couple  of  weeks  so  I  'll  close  this  now  and  explain  to  him  on  his  return  ....
2	Actually,  I  saw  nicest  thing  the  other  day  ...
2	Have  you  ever  seen  the  ``  White  Priviledge  Checklist  ''  that  these  people  use  ?
2	This  was  on  the  news  tonight  and  I  thought  WTF  Is  this  some  kind  of  joke  ,  I  'm  sick  of  the  West  taking  in  the  Worlds  garbage
0	Africans  in  Ireland  should  be  treated  like  paedophiles  .
2	We  do  not  want  to  annhilate  other  races  ,  we  simply  want  to  preserve  our  own  .
2	I  'm  24  yrs  old  and  live  in  MN  .
2	Like  dressing  up  as  an  Amerindian  in  kindergarden  .
3	For  White  students  the  test  starts  at  -  40  %  ,  passing  score  99  %  .
2	Kalispell,  Montana  -  YouTube  Elliott  shooting  for  the  1st  time  -  YouTube  Big  Mountain  with  Grace  and  Dad  -  Shreddin  '  the  Pow  -  YouTube  New  years  wheelin  Montana  -  YouTube  New  years  wheelin  Wild  Bill  -  YouTube  Wild  Bill  New  Years  Wheelin  -  YouTube
2	Australian  here  too  ,  1/4  Irish  ,  1/4  English  ,  1/4  Greek  ,  1/4  Latvian  ,  100  %  white  and  damn  proud  of  it  too  ,  plus  my  grandfather  was  is  the  ss  Latvian  legion  which  I  feel  was  awesome  .
2	BR  ,  Tapio  2508
2	https  :  //www.stormfront.org/forum/show  ...  threadid  =  54094  I  hope  to  see  you  around  here  a  little  more  .
2	I  will  say  I  like  the  idea  of  this  Ruger  LCR  in  9mm  .
2	I  have  many  of  her  CDs  -  saw  her  a  Lisner  years  ago  UTE  LEMPER  ~  The  Case  Continues  -  YouTube  I  have  every  CD  from  this  band  Dead  Can  Dance  -  the  wind  that  shakes  the  barley  -  YouTube  Dead  Can  Dance  -  Yulunga  -  YouTube  as  well  as  her  solo  ones  â  ``  Soundtrack  -  Gladiator  -  Now  We  Are  Free  (  with  lyric  )  .flv  -  YouTube  Lisa  Gerrard  -  Sacrifice  -  YouTube
0	I  bet  you  can  see  the  Mexic-ants  from  space  with  the  Google  Earth.  photo  ants  on  picnic  table  CYF  salt  of  the  earth
2	I  find  this  extremely  interesting  .
2	https://www.youtube.com/watch?v=fRh48AdAS1A  RACIST  HATE  CRIME  -  YouTube  What  to  Do  About  Racist  Behaviour  ?
2	Maybe  try  out  Red  Harvest  ,  The  Berzerker  and  Mistress  .
2	If  she  did  use  the  money  to  buy  food  or  get  a  place  to  stay  and  did  n't  use  it  to  buy  drugs  or  something  like  that  ,  I  would  n't  say  you  done  a  bad  thing  .
